sci_name|genus|subgenus|specific_epithet|subspecies|original_name_combination
Rhinolophus_episcopus|Rhinolophus|NA|episcopus|_R. e. caldwelli_ Allen, 1923; _R. e. episcopus_ Allen, 1923|Rhinolophus episcopus
Rhinolophus_euryale|Rhinolophus|NA|euryale|_R. e. euryale_ Blasius, 1853 (synonyms: _atlanticus_ (Andersen & Matschie, 1904), _cabrerae_ (Andersen & Matschie, 1904), _nordmanni_ Сатунин, 1912, _toscanus_ (Andersen & Matschie, 1904)); _R. e. praeglacialis_ Kormos, 1934 (fossil)|Rhinolophus Euryale
Rhinolophus_euryotis|Rhinolophus|NA|euryotis|_R. e. aruensis_ Andersen, 1907; _R. e. burius_ Hinton, 1925; _R. e. euryotis_ Temminck, 1834; _R. e. praestans_ Andersen, 1905; _R. e. timidus_ Andersen, 1905|Rhinolophus euryotis
Rhinolophus_ferrumequinum|Rhinolophus|NA|ferrumequinum|_R. f. creticus_ Iliopoulou-Georgudaki & Ondrias, 1986; _R. f. ferrumequinum_ (Schreber, 1774) (synonyms: _colchicus_ Сатунин, 1912, _conchifer_ Peters, 1871, _equinus_ (Müller, 1776), _germanicus_ Koch, 1863, _hippocrepis_ (Schrank, 1798), _homodorensis_ Daday, 1887, _homorodalmasiensis_ Daday, 1885, _insulanus_ Barrett-Hamilton, 1910, _italicus_ Koch, 1863, _libanoticus_ Temminck, 1835, _major_ (Kerr, 1792), _major_ Geoffroy Saint-Hilaire, 1803, _martinoi_ Petrov, 1941, _obscurus_ Cabrera, 1904, _perspicillatus_ (Blumenbach, 1779), _rufescens_ Fitzinger, 1870, _solea_ (Zimmermann, 1777), _solea_ (Zimmermann, 1783), _typicus_ Andersen, 1905, _ungulus_ (Boddaert, 1785), _unifer_ Kaup, 1829, _unihastatus_ Geoffroy Saint-Hilaire, 1813); _R. f. irani_ Cheesman, 1921 (synonyms: _rubiginosus_ Gubareff, 1941); _R. f. mellali_ Lavocat, 1961 (fossil); _R. f. proximus_ Andersen, 1905; _R. f. tarkoensis_ Topál, 1979 (fossil); _R. f. topali_ Kretzoi, 1977 (fossil)|Vespertilio ferrum-equinum
Rhinolophus_francisi|Rhinolophus|NA|francisi|_R. f. francisi_ Soisook, Struebig, Bates & Portela Miguez, 2015; _R. f. thailandicus_ Soisook & Bates, 2015|Rhinolophus francisi
Rhinolophus_fumigatus|Rhinolophus|NA|fumigatus|_R. f. abae_ Allen, 1917; _R. f. aethiops_ Peters, 1868; _R. f. diversus_ Sanborn, 1939; _R. f. exsul_ Andersen, 1905 (synonyms: _acrotis_ Heuglin, 1861); _R. f. foxi_ Thomas, 1913; _R. f. fumigatus_ Rüppell, 1842 (synonyms: _antinorii_ Dobson, 1885, _macrocephalus_ Heuglin, 1877)|Rhinolophus fumigatus
Rhinolophus_hipposideros|Rhinolophus|NA|hipposideros|_R. h. hipposideros_ (André, 1797) (synonyms: _alpinus_ Fischer, 1814, _alpinus_ Koch, 1863, _anomalus_ Söderlund, 1921, _bifer_ Kaup, 1829, _bifer_ Schinz, 1821, _bihastatus_ Geoffroy Saint-Hilaire, 1813, _eggenhoeffner_ Fitzinger, 1870, _escalerae_ Andersen, 1918, _helveticus_ Bretscher, 1904, _intermedius_ Laurent, 1943, _intermedius_ Söderlund, 1921, _kisnyiresiensis_ Daday, 1885, _majori_ Andersen, 1918, _minor_ (Kerr, 1792), _minor_ Geoffroy Saint-Hilaire, 1803, _minutus_ (Montagu, 1808), _moravicus_ Kostroň, 1943, _pallidus_ Koch, 1863, _phasma_ Cabrera, 1904, _trogophilus_ Daday, 1887, _typicus_ Andersen, 1905, _typus_ Koch, 1863, _vespa_ Laurent, 1937); _R. h. minimus_ Heuglin, 1861 (synonyms: _billanjani_ DeBlase, 1972)|Noctilio Hipposideros
Rhinolophus_keyensis|Rhinolophus|NA|keyensis|_R. k. amiri_ Kitchener, 1995; _R. k. keyensis_ Peters, 1871 (synonyms: _nanus_ Andersen, 1905, _truncatus_ Peters, 1871); _R. k. parvus_ Goodwin, 1979 (synonyms: _annectens_ Sanborn, 1939); _R. k. simplex_ Andersen, 1905|Rhinolophus Keyensis
Rhinolophus_lepidus|Rhinolophus|NA|lepidus|_R. l. feae_ Andersen, 1907; _R. l. lepidus_ Blyth, 1844; _R. l. monticola_ Andersen, 1905|Rhinolophus lepidus
Rhinolophus_macrotis|Rhinolophus|NA|macrotis|_R. m. dohrni_ Andersen, 1907; _R. m. macrotis_ Hodgson, 1844 (synonyms: _macrotis_ Hodgson, 1844); _R. m. topalius_ Csorba & Bates, 2016 (synonyms: _topali_ Csorba & Bates, 1995)|Rhinolophus macrotis
Rhinolophus_megaphyllus|Rhinolophus|NA|megaphyllus|_R. m. fallax_ Andersen, 1906; _R. m. ignifer_ Allen, 1933; _R. m. megaphyllus_ Gray, 1834 (synonyms: _typicus_ Andersen, 1905); _R. m. monachus_ Andersen, 1905; _R. m. vandeuseni_ Koopman, 1982|Rhinolophus megaphyllus
Rhinolophus_mehelyi|Rhinolophus|NA|mehelyi|_R. m. birzebbugensis_ Storch, 1974 (fossil); _R. m. judaicus_ (Andersen & Matschie, 1904); _R. m. mehelyi_ Matschie, 1901 (synonyms: _barbarus_ (Andersen & Matschie, 1904), _carpetanus_ Cabrera, 1904, _meridionalis_ (Andersen & Matschie, 1904), _tuneti_ Deleuil & Labbé, 1955); _R. m. scythotauricus_ Лопатин, 2023 (fossil)|Rhinolophus (Euryalus) mehelyi
Rhinolophus_nippon|Rhinolophus|NA|nippon|_R. n. nippon_ Temminck, 1835 (synonyms: _fudisanus_ Kishida, 1940, _korai_ Kuroda, 1938, _kosidianus_ Kishida, 1940, _mikadoi_ Огнёв, 1927, _norikuranus_ Kishida, 1940, _ogasimanus_ Kishida, 1940, _pachyodontus_ Kishida & Mori, 1931, _quelpartis_ Mori, 1933); _R. n. tragatus_ Hodgson, 1835 (synonyms: _brevitarsus_ Blyth, 1863, _regulus_ Andersen, 1905)|Rhinolophus nippon
Rhinolophus_pearsonii|Rhinolophus|NA|pearsonii|_R. p. chinensis_ Andersen, 1905; _R. p. pearsonii_ Horsfield, 1851 (synonyms: _larvatus_ Milne-Edwards, 1871)|Rhinolophus pearsonii
Rhinolophus_perniger|Rhinolophus|NA|perniger|_R. p. lanosus_ Andersen, 1905; _R. p. perniger_ Hodgson, 1843; _R. p. spurcus_ Allen, 1928|Rhinolophus perniger
Rhinolophus_philippinensis|Rhinolophus|NA|philippinensis|_R. p. alleni_ Lawrence, 1939; _R. p. maros_ Tate & Archbold, 1939; _R. p. philippinensis_ Waterhouse, 1843; _R. p. sanborni_ Chasen, 1940|Rhinolophus Philippinensis
Rhinolophus_pusillus|Rhinolophus|NA|pusillus|_R. p. blythi_ Andersen, 1918; _R. p. calidus_ Allen, 1923; _R. p. gracilis_ Andersen, 1905; _R. p. lakkhanae_ Yoshiyuki, 1990; _R. p. minutillus_ Miller, 1906 (synonyms: _minutus_ Miller, 1900); _R. p. pagi_ Tate & Archbold, 1939; _R. p. parcus_ Allen, 1928; _R. p. pusillus_ Temminck, 1834 (synonyms: _minor_ Horsfield, 1823); _R. p. szechwanus_ Andersen, 1918|Rhinolophus pusillus
Rhinolophus_refulgens|Rhinolophus|NA|refulgens|_R. r. cuneatus_ Andersen, 1918; _R. r. refulgens_ Andersen, 1905|Rhinolophus refulgens
Rhinolophus_robinsoni|Rhinolophus|NA|robinsoni|_R. r. klossi_ Andersen, 1918; _R. r. robinsoni_ Andersen, 1918|Rhinolophus robinsoni
Rhinolophus_rouxii|Rhinolophus|NA|rouxii|_R. r. rouxii_ Temminck, 1835 (synonyms: _cinerascens_ Kelaart, 1852, _petersii_ Dobson, 1872, _rammanika_ Kelaart, 1852); _R. r. rubidus_ Kelaart, 1850|Rhinolophus rouxii
Rhinolophus_sinicus|Rhinolophus|NA|sinicus|_R. s. sinicus_ Andersen, 1905|Rhinolophus rouxi sinicus
Rhinolophus_subrufus|Rhinolophus|NA|subrufus|_R. s. bunkeri_ Taylor, 1934; _R. s. subrufus_ Andersen, 1905 (synonyms: _rufus_ Peters, 1861)|Rhinolophus subrufus
Rhinolophus_thomasi|Rhinolophus|NA|thomasi|_R. t. latifolius_ Sanborn, 1939; _R. t. thomasi_ Andersen, 1905|Rhinolophus thomasi
Rhinolophus_trifoliatus|Rhinolophus|NA|trifoliatus|_R. t. edax_ Andersen, 1918; _R. t. niasensis_ Andersen, 1906; _R. t. solitarius_ Andersen, 1905; _R. t. trifoliatus_ Temminck, 1834|Rhinolophus trifoliatus
Cloeotis_percivali|Cloeotis|NA|percivali|_C. p. australis_ Roberts, 1917; _C. p. percivali_ Thomas, 1901|Cloeotis Percivali
Rhinopoma_cystops|Rhinopoma|NA|cystops|_R. c. arabium_ Thomas, 1913 (synonyms: _brevicauda_ (Stresemann, 1954), _ferox_ (Stresemann, 1954), _sennaariense_ Fitzinger, 1866, _sennaariense_ Kock, 1969); _R. c. cystops_ Thomas, 1903 (synonyms: _macinnesi_ Hayman, 1937)|Rhinopoma cystops
Rhinopoma_hardwickii|Rhinopoma|NA|hardwickii|_R. h. hardwickii_ Gray, 1831; _R. h. sondaicum_ Van Cakenberghe & De Vree, 1994|Rhinopoma Hardwickii
Rhinopoma_muscatellum|Rhinopoma|NA|muscatellum|_R. m. muscatellum_ Thomas, 1903 (synonyms: _pusillum_ Thomas, 1920); _R. m. seianum_ Thomas, 1913|Rhinopoma muscatellum
Conepatus_chinga|Conepatus|NA|chinga|_C. c. budini_ Thomas, 1919 (synonyms: _calurus_ Thomas, 1919, _mendosus_ Thomas, 1921); _C. c. castaneus_ (d'Orbigny & Gervais, 1847) (synonyms: _gaucho_ Thomas, 1927, _humboldtii_ (d'Orbigny, 1844)); _C. c. chinga_ (Molina, 1782) (synonyms: _americana_ Desmarest, 1818, _chilensis_ (Geoffroy Saint-Hilaire, 1803), _chilensis_ (Lichtenstein, 1838), _chilensis_ (Link, 1795), _chinensis_ Gerrard, 1862, _chinghe_ (Bechstein, 1799), _furcatus_ (Wagner, 1841), _molinae_ (Lichtenstein, 1838)); _C. c. gibsoni_ Thomas, 1910 (synonyms: _pampanus_ Thomas, 1921, _suffocans_ (Illiger, 1815)); _C. c. humboldtii_ Gray, 1837 (synonyms: _chinga_ (Molina, 1782), _conepatl_ (Gmelin, 1788), _mapurito_ (Gmelin, 1788), _patagonicus_ (Lichtenstein, 1838), _suffocans_ (Illiger, 1815)); _C. c. inca_ Thomas, 1900 (synonyms: _mapurito_ (Gmelin, 1788)); _C. c. mendosus_ Thomas, 1921 (synonyms: _enuchus_ Thomas, 1927); _C. c. proteus_ Thomas, 1902; _C. c. rex_ Thomas, 1898 (synonyms: _ajax_ Thomas, 1913, _arequipae_ Thomas, 1900, _chorensis_ Thomas, 1902, _huntii_ Thomas, 1903, _porcinus_ Thomas, 1902); _C. c. suffocans_ (Illiger, 1815) (synonyms: _americana_ Desmarest, 1818, _feuillei_ (Gervais, 1841), _monzoni_ Aplin, 1894, _typicus_ (Winge, 1895), _vittata_ (Schreber, 1776))|Viverra Chinga
Conepatus_leuconotus|Conepatus|NA|leuconotus|_C. l. figginsi_ Miller, 1925 (synonyms: _fremonti_ Miller, 1933); _C. l. leuconotus_ (Lichtenstein, 1832) (synonyms: _filipensis_ Merriam, 1902, _intermedius_ (Saussure, 1860), _mearnsi_ Merriam, 1902, _mesoleucus_ (Lichtenstein, 1832), _nasutus_ (Bennett, 1833), _nelsoni_ Goldman, 1922, _nicaraguae_ Allen, 1910, _pediculus_ Merriam, 1902, _sonoriensis_ Merriam, 1902, _texensis_ Merriam, 1902, _venaticus_ Goldman, 1922); _C. l. telmalestes_ Bailey, 1905|Mephitis leuconota
Conepatus_semistriatus|Conepatus|NA|semistriatus|_C. s. conepatl_ (Gmelin, 1788) (synonyms: _tropicalis_ Merriam, 1902); _C. s. elieceri_ Molinari, Abarca-Medina & Rivas-Rodríguez, 2024; _C. s. semistriatus_ (Boddaert, 1785) (synonyms: _gumillae_ (Lichtenstein, 1838), _mapurito_ (Gmelin, 1788), _putorius_ (Linnaeus, 1758), _zorilla_ (Fischer, 1829)); _C. s. taxinus_ Thomas, 1924 (synonyms: _amazonicus_ (Lichtenstein, 1838)); _C. s. trichurus_ Thomas, 1905 (synonyms: _mapurito_ (Gmelin, 1788)); _C. s. yucatanicus_ Goldman, 1943; _C. s. zorrino_ Thomas, 1901 (synonyms: _zorilla_ Thomas, 1900)|Viverra Semistriata
Mephitis_macroura|Mephitis|NA|macroura|_M. m. eximia_ Hall & Dalquest, 1950; _M. m. macroura_ Lichtenstein, 1832 (synonyms: _concolor_ Gray, 1865, _concolor_ Gray, 1869, _edulis_ Coues, 1877, _intermedia_ Gray, 1869, _mexicana_ Gray, 1837, _vittata_ Lichtenstein, 1832); _M. m. milleri_ Mearns, 1897; _M. m. richardsoni_ Goodwin, 1957|Mephitis macroura
Mephitis_mephitis|Mephitis|NA|mephitis|_M. m. avia_ Bangs, 1898 (synonyms: _newtonensis_ Brown, 1908); _M. m. elongata_ Bangs, 1895; _M. m. estor_ Merriam, 1890; _M. m. holzneri_ Mearns, 1897; _M. m. hudsonica_ Richardson, 1829 (synonyms: _americana_ Desmarest, 1818, _chinga_ (Molina, 1782), _minnesotae_ Brass, 1911); _M. m. major_ (Howell, 1901); _M. m. mephitis_ (Schreber, 1776) (synonyms: _americana_ Desmarest, 1818, _chincha_ Lesson, 1827, _chinche_ Muirhead, 1819, _dimidiata_ Fischer, 1814, _mephitica_ (Shaw, 1792), _vulgaris_ Cuvier, 1842); _M. m. mesomelas_ Lichtenstein, 1832 (synonyms: _scrutator_ Bangs, 1896); _M. m. nigra_ (Peale & Palisot de Beauvois, 1796) (synonyms: _bivirgata_ Smith, 1842, _dentata_ Brass, 1911, _fetidissima_ Boitard, 1841, _frontata_ Coues, 1875, _olida_ Boitard, 1841, _putida_ Boitard, 1841); _M. m. notata_ (Howell, 1901); _M. m. occidentalis_ Baird, 1857 (synonyms: _platyrhina_ (Howell, 1901)); _M. m. spissigrada_ Bangs, 1898 (synonyms: _foetulenta_ Elliot, 1899); _M. m. varians_ Gray, 1837 (synonyms: _texana_ Löw, 1879)|Viverra mephitis
Spilogale_angustifrons|Spilogale|NA|angustifrons|_S. a. angustifrons_ Howell, 1902; _S. a. celeris_ Hall, 1938; _S. a. elata_ Howell, 1906; _S. a. tropicalis_ Howell, 1902|Spilogale angustifrons
Spilogale_gracilis|Spilogale|NA|gracilis|_S. g. amphialus_ Dickey, 1929; _S. g. gracilis_ Merriam, 1890 (synonyms: _saxatilis_ Merriam, 1890, _tenuis_ Howell, 1902); _S. g. latifrons_ Merriam, 1890 (synonyms: _olympica_ Elliot, 1899); _S. g. lucasana_ Merriam, 1890; _S. g. martirensis_ Elliot, 1903 (synonyms: _microdon_ Howell, 1906); _S. g. phenax_ Merriam, 1890 (synonyms: _microrhina_ Hall, 1926, _zorrilla_ (Lichtenstein, 1838))|Spilogale gracilis
Spilogale_putorius|Spilogale|NA|putorius|_S. p. ambarvalis_ Bangs, 1898; _S. p. putorius_ (Linnaeus, 1758) (synonyms: _bicolor_ (Gray, 1837), _mapurita_ (Müller, 1776), _perdicida_ (Cope, 1869), _perdicida_ (Cope, 1869), _putida_ (Cuvier, 1797), _ringens_ Merriam, 1890, _striata_ (Shaw, 1800), _zorilla_ (Schreber, 1776))|Viverra Putorius
Spilogale_pygmaea|Spilogale|NA|pygmaea|_S. p. australis_ Hall, 1938 (synonyms: _albipes_ Goodwin, 1956); _S. p. intermedia_ López-Forment C. & Urbano, 1979; _S. p. pygmaea_ Thomas, 1898|Spilogale pygmæa
Mydaus_javanensis|Mydaus|NA|javanensis|_M. j. javanensis_ (Desmarest, 1818) (synonyms: _ecautatus_ (Hemprich, 1820), _foetidus_ (Gray, 1865), _meliceps_ Cuvier, 1821); _M. j. lucifer_ Thomas, 1902 (synonyms: _luciferoides_ Lönnberg & Mjöberg, 1925, _montanus_ Moulton, 1921); _M. j. ollula_ Thomas, 1902|Mephitis javanensis
Eira_barbara|Eira|NA|barbara|_E. b. barbara_ (Linnaeus, 1758) (synonyms: _barbata_ (Desmarest, 1821), _canescens_ (Lichtenstein, 1823), _gulina_ (Schinz, 1821), _kriegi_ (Krumbiegel, 1942), _montana_ (Lichtenstein, 1830), _tucumana_ (Lönnberg, 1913)); _E. b. biologiae_ (Thomas, 1900); _E. b. inserta_ (Allen, 1908); _E. b. madeirensis_ (Lönnberg, 1913) (synonyms: _peruana_ (Nehring, 1886)); _E. b. peruana_ (Nehring, 1886) (synonyms: _brunnea_ (Thomas, 1901)); _E. b. poliocephala_ (Traill, 1821) (synonyms: _ilya_ Smith, 1842, _leira_ (Cuvier, 1842)); _E. b. senex_ (Thomas, 1900); _E. b. senilis_ (Allen, 1913); _E. b. sinuensis_ (Humboldt, 1812) (synonyms: _bimaculata_ (Martínez, 1873), _irara_ (Allen, 1904))|Mustela barbara
Gulo_gulo|Gulo|NA|gulo|_G. g. albus_ (Kerr, 1792); _G. g. gulo_ (Linnaeus, 1758) (synonyms: _arcticus_ Desmarest, 1821, _arctos_ Kaup, 1829, _biedermanni_ Matschie, 1918, _borealis_ Nilsson, 1820, _kamtschaticus_ Dybowsky, 1922, _kamtschaticus_ Аверин, 1948, _luscus_ (Linnaeus, 1758), _sibiricus_ Pallas, 1780, _voracissimus_ Ranzani, 1820, _vulgaris_ Hemprich, 1820, _wachei_ Matschie, 1918); _G. g. jacutensis_ Novikov, 1993; _G. g. katschemakensis_ Matschie, 1918; _G. g. luscus_ (Linnaeus, 1758) (synonyms: _auduboni_ Matschie, 1918, _bairdi_ Matschie, 1918, _hylaeus_ Elliot, 1905, _niediecki_ Matschie, 1918); _G. g. luteus_ Elliot, 1904; _G. g. spelaeus_ Goldfuss, 1818 (fossil; synonyms: _moravicus_ Wankel, 1860); _G. g. vancouverensis_ Goldman, 1935|Mustela Gulo
Martes_americana|Martes|Martes|americana|_M. a. abietinoides_ Gray, 1865; _M. a. actuosa_ (Osgood, 1900) (synonyms: _abieticola_ (Preble, 1902), _boria_ (Elliot, 1905)); _M. a. americana_ (Kerr, 1792) (synonyms: _huro_ (Cuvier, 1823), _leucopus_ (Kuhl, 1820), _martinus_ (Ames, 1874)); _M. a. atrata_ (Bangs, 1897) (synonyms: _brumalis_ (Bangs, 1898)); _M. a. kenaiensis_ (Elliot, 1903)|Mustela Zibellina americana
Martes_caurina|Martes|Martes|caurina|_M. c. caurina_ (Merriam, 1890) (synonyms: _origenes_ (Rhoads, 1902), _sierrae_ Grinnell & Storer, 1916, _vancouverensis_ Grinnell & Dixon, 1926, _vulpina_ (Rafinesque, 1819)); _M. c. humboldtensis_ Grinnell & Dixon, 1926; _M. c. nesophila_ (Osgood, 1901); _M. c. nobilis_ Hall, 1926 (holocene)|Mustela caurina
Martes_flavigula|Martes|Charronia|flavigula|_M. f. aterrima_ (Pallas, 1811); _M. f. borealis_ (Radde, 1862) (synonyms: _koreana_ (Mori, 1922)); _M. f. chrysospila_ Swinhoe, 1866 (synonyms: _xanthospila_ Swinhoe, 1871); _M. f. flavigula_ (Boddaert, 1785) (synonyms: _chrysogaster_ (Smith, 1842), _hardwickii_ (Horsfield, 1828), _harigula_ (Griffith, 1822), _kuatunensis_ (Bonhote, 1901), _leucotis_ (Bechstein, 1799), _melina_ (Kerr, 1792), _melli_ (Matschie, 1922), _quadricolor_ (Shaw, 1800), _szetchuensis_ (Hilzheimer, 1910), _typica_ (Bonhote, 1901), _yuenshanensis_ (Shih, 1930)); _M. f. hainana_ Hsu & Wu, 1981; _M. f. henrici_ (Schinz, 1845) (synonyms: _lasiotis_ (Jentink, 1892)); _M. f. indochinensis_ Kloss, 1916; _M. f. peninsularis_ (Bonhote, 1901); _M. f. robinsoni_ (Pocock, 1936); _M. f. saba_ Chasen & Kloss, 1932; _M. f. tyrannus_ (Colbert & Hooijer, 1953) (fossil)|Mustela Flavigula
Martes_foina|Martes|Martes|foina|_M. f. bosniaca_ (Brass, 1911); _M. f. bunites_ (Bate, 1906); _M. f. foina_ (Schreber, 1776) (synonyms: _alba_ (Bechstein, 1801), _domestica_ Pinel, 1792, _fagorum_ (Fatio, 1869), _fagorum_ (Griffith, 1822), _fogorum_ S.D.W., 1836); _M. f. intermedia_ (Северцов, 1873) (synonyms: _altaica_ Сатунин, 1914, _leucolachnaea_ Blanford, 1879, _toufoea_ Hodgson, 1842); _M. f. kozlovi_ Огнёв, 1931; _M. f. mediterranea_ (Barrett-Hamilton, 1898); _M. f. milleri_ Festa, 1914; _M. f. nehringi_ (Сатунин, 1906); _M. f. ognevi_ Laptev, 1946; _M. f. palaesyriaca_ (Nehring, 1902) (fossil); _M. f. rosanowi_ Martino & Martino, 1917; _M. f. syriaca_ (Nehring, 1902); _M. f. toufoea_ Hodgson, 1842|Mustela Foina
Martes_martes|Martes|Martes|martes|_M. m. kuznetsovi_ Россолимо & Павлинов, 1987 (synonyms: _borealis_ Кузнецов, 1941, _borealis_ Кузнецов, 1944, _sabaneevi_ Юргенсон, 1947); _M. m. latinorum_ (Barrett-Hamilton, 1904); _M. m. lorenzi_ Огнёв, 1926; _M. m. martes_ (Linnaeus, 1758) (synonyms: _abietum_ Muirhead, 1819, _silvestris_ Schulze, 1897, _sylvatica_ Nilsson, 1820, _sylvestris_ (Oken, 1816), _sylvestris_ Gloger, 1841, _vulgaris_ Gray, 1827); _M. m. minoricensis_ Alcover, Delibes, Gosàlbez & Nadal, 1986; _M. m. notialis_ (Cavazza, 1912); _M. m. ruthena_ Огнёв, 1926; _M. m. uralensis_ Кузнецов, 1941|Mustela Martes
Martes_melampus|Martes|Martes|melampus|_M. m. coreensis_ Kuroda & Mori, 1923; _M. m. melampus_ (Wagner, 1841) (synonyms: _bedfordi_ (Thomas, 1905), _japonica_ Gray, 1865); _M. m. tsuensis_ (Thomas, 1897)|Mustela melampus
Martes_zibellina|Martes|Martes|zibellina|_M. z. angarensis_ Timofeyev & Nadeev, 1955; _M. z. arsenjevi_ Кузнецов, 1944 (synonyms: _arsenjevi_ Кузнецов, 1941); _M. z. averini_ Бажанов, 1943 (synonyms: _altaica_ Кузнецов, 1941, _altaica_ Юргенсон, 1947, _jurgensoni_ Россолимо & Павлинов, 1987); _M. z. brachyura_ (Temminck, 1844); _M. z. camtschadalica_ (Бялыницкий-Бируля, 1919) (synonyms: _coreensis_ Kishida, 1927, _hamgyenensis_ Kishida, 1927, _hangiengensis_ Kishida & Mori, 1931, _hangiengensis_ Kishida, 1930, _kamtschatica_ (Dybowski, 1922)); _M. z. ilimpiensis_ Timofeyev & Nadeev, 1955; _M. z. jakutensis_ Кузнецов, 1941 (synonyms: _jakutensis_ Новиков, 1956); _M. z. linkouensis_ Ma & Wu, 1981; _M. z. obscura_ Timofeyev & Nadeev, 1955; _M. z. princeps_ (Бялыницкий-Бируля, 1918) (synonyms: _baicalensis_ (Dybowski, 1922), _vitimensis_ Timofeyev & Nadeev, 1955); _M. z. sahalinensis_ Огнёв, 1925; _M. z. sajanensis_ Огнёв, 1925; _M. z. schantarica_ Кузнецов, 1944; _M. z. tomensis_ Timofeyev & Nadeev, 1955; _M. z. tungussensis_ Кузнецов, 1941; _M. z. yeniseensis_ Огнёв, 1925; _M. z. zibellina_ (Linnaeus, 1758) (synonyms: _alba_ (Brandt, 1855), _asiatica_ (Brandt, 1855), _ferruginea_ (Brandt, 1855), _fuscoflavescens_ (Brandt, 1855), _maculata_ (Brandt, 1855), _ochracea_ (Brandt, 1855), _rupestris_ (Brandt, 1855), _sylvestris_ (Brandt, 1855))|Mustela Zibellina
Pekania_pennanti|Pekania|NA|pennanti|_P. p. columbiana_ (Goldman, 1935); _P. p. pacifica_ (Rhoads, 1898); _P. p. pennanti_ (Erxleben, 1777) (synonyms: _alba_ (Richardson, 1829), _canadensis_ (Schreber, 1776), _castanea_ (Griffith, 1822), _coase_ (Fischer, 1829), _ferruginea_ (Gray, 1827), _fusca_ (Müller, 1776), _godmani_ (Fischer, 1829), _melanoryncha_ (Boddaert, 1785), _nigra_ (Kerr, 1792), _pekan_ (Muirhead, 1819), _piscator_ (Shaw, 1800), _piscatoria_ (Lesson, 1827))|Mustela Pennanti
Melogale_cucphuongensis|Melogale|NA|cucphuongensis|_M. c. cucphuongensis_ Nadler, Streicher, Stefen, Schwierz & Roos, 2011; _M. c. guadunensis_ Li, Yu, Liu & Jin, 2019|Melogale cucphuongensis
Melogale_moschata|Melogale|NA|moschata|_M. m. ferreogrisea_ (Hilzheimer, 1905); _M. m. hainanensis_ Zheng & Xu, 1983; _M. m. millsi_ (Thomas, 1922); _M. m. moschata_ (Gray, 1831); _M. m. sorella_ (Allen, 1929); _M. m. taxilla_ (Thomas, 1925)|Helictis moschata
Melogale_orientalis|Melogale|NA|orientalis|_M. o. orientalis_ (Horsfield, 1821) (synonyms: _maccoura_ (Temminck, 1827)); _M. o. sundaica_ (Sody, 1937)|Gulo orientalis
Melogale_personata|Melogale|NA|personata|_M. p. laotum_ Thomas, 1922; _M. p. nipalensis_ (Hodgson, 1836) (synonyms: _orientalis_ (Horsfield, 1821)); _M. p. personata_ Geoffroy Saint-Hilaire, 1831; _M. p. pierrei_ (Bonhote, 1903); _M. p. tonquinia_ Thomas, 1922|Melogale personata
Ictonyx_striatus|Ictonyx|NA|striatus|_I. s. albescens_ Heller, 1913; _I. s. arenarius_ Roberts, 1924; _I. s. elgonis_ Granvik, 1924; _I. s. erythraeus_ de Winton, 1898; _I. s. ghansiensis_ Roberts, 1932 (synonyms: _nigricaudus_ Roberts, 1932); _I. s. giganteus_ Roberts, 1932; _I. s. intermedius_ Anderson & de Winton, 1902; _I. s. kalaharicus_ Roberts, 1932; _I. s. lancasteri_ Roberts, 1932; _I. s. limpopoensis_ Roberts, 1917; _I. s. maximus_ Roberts, 1924; _I. s. obscuratus_ De Beaux, 1924; _I. s. orangiae_ Roberts, 1924; _I. s. ovamboensis_ Roberts, 1951; _I. s. pretoriae_ Roberts, 1924; _I. s. senegalensis_ (Fischer, 1829) (synonyms: _senegalensis_ (Gray, 1865)); _I. s. shoae_ Thomas, 1906; _I. s. shortridgei_ Roberts, 1932; _I. s. striatus_ (Perry, 1810) (synonyms: _capensis_ (Smith, 1826), _capensis_ Kaup, 1835, _mustelinus_ (Wagner, 1841), _pondoensis_ Roberts, 1924, _variegatus_ (Lesson, 1842))|Bradypus striatus
Poecilictis_libyca|Poecilictis|NA|libyca|_P. l. libyca_ (Ehrenberg, 1833) (synonyms: _alexandrae_ Setzer, 1959); _P. l. minor_ Geraads, 1997 (fossil); _P. l. multivittata_ (Wagner, 1841) (synonyms: _frenata_ (Sundevall, 1843), _vaillantii_ (Loche, 1856)); _P. l. oralis_ Thomas & Hinton, 1920; _P. l. rothschildi_ Thomas & Hinton, 1920|Mustela libyca
Poecilogale_albinucha|Poecilogale|NA|albinucha|_P. a. albinucha_ (Gray, 1864) (synonyms: _africana_ (Peters, 1865), _flavistriata_ (Bocage, 1865)); _P. a. bechuanae_ Roberts, 1931; _P. a. doggetti_ Thomas & Schwann, 1904; _P. a. lebombo_ Roberts, 1931; _P. a. transvaalensis_ Roberts, 1926|Zorilla albinucha
Vormela_peregusna|Vormela|NA|peregusna|_V. p. koshewnikowi_ Сатунин, 1910 (synonyms: _alpherakii_ Бялыницкий-Бируля, 1910, _chinensis_ Строганов, 1962, _negans_ Miller, 1910, _obscura_ Строганов, 1948, _ornata_ Pocock, 1936, _pallidior_ Строганов, 1948, _syriaca_ Pocock, 1936, _tedshenika_ Сатунин, 1910); _V. p. peregusna_ (Güldenstädt, 1770) (synonyms: _euxina_ Pocock, 1936, _intermedia_ Огнёв, 1935, _sarmatica_ (Pallas, 1771))|Mustela peregusna
